Timestamp,Acceleration Magnitude,Gyro Magnitude,Roll,Pitch
1761181814995,1.00481,0.12740,-0.00003,-0.00059
1761181814996,1.00563,0.15010,-0.00002,-0.00060
1761181814997,1.00530,0.21830,-0.00002,-0.00061
1761181814998,1.00368,0.20078,-0.00001,-0.00061
1761181814999,1.00449,0.09198,-0.00002,-0.00062
1761181815001,1.00449,0.19054,-0.00002,-0.00063
1761181815002,1.00514,0.22676,-0.00001,-0.00064
1761181815003,1.00270,0.34705,-0.00000,-0.00064
1761181815004,1.00107,0.29561,0.00001,-0.00064
1761181814996,1.00025,0.18393,0.00001,-0.00064
1761181814997,1.00237,0.05627,0.00000,-0.00064
1761181814998,1.00222,0.22879,0.00000,-0.00066
1761181814999,1.00303,0.07843,-0.00001,-0.00066
1761181815000,1.00238,0.08534,-0.00002,-0.00067
1761181815002,1.00465,0.23005,-0.00003,-0.00068
1761181815003,1.00546,0.51069,-0.00004,-0.00069
1761181815004,1.00481,0.14366,-0.00006,-0.00069
1761181815005,1.00367,0.10375,-0.00007,-0.00070
1761181815005,1.00335,0.14691,-0.00008,-0.00070
1761181815006,1.00302,0.31318,-0.00008,-0.00071
1761181815007,1.00237,0.14914,-0.00009,-0.00072
1761181815008,1.00253,0.32031,-0.00011,-0.00072
1761181815009,1.00335,0.61295,-0.00010,-0.00072
1761181815011,1.00384,0.16425,-0.00011,-0.00072
1761181815012,1.00416,0.30923,-0.00011,-0.00071
1761181815013,1.00448,0.26292,-0.00010,-0.00070
1761181815014,1.00497,0.28781,-0.00010,-0.00070
1761181815019,1.00432,0.17753,-0.00010,-0.00069
1761181815020,1.00416,0.16253,-0.00010,-0.00069
1761181815021,1.00351,0.29195,-0.00009,-0.00068
1761181815022,1.00286,0.20686,-0.00008,-0.00067
1761181815023,1.00286,0.36303,-0.00007,-0.00068
1761181815025,1.00253,0.22676,-0.00006,-0.00067
1761181815026,1.00286,0.07466,-0.00005,-0.00067
1761181815027,1.00237,0.13599,-0.00004,-0.00066
1761181815028,1.00204,0.06593,-0.00003,-0.00064
1761181815020,1.00416,0.08899,-0.00002,-0.00062
1761181815021,1.00432,0.11672,-0.00001,-0.00061
1761181815022,1.00660,0.55943,-0.00000,-0.00060
1761181815023,1.00677,0.12075,0.00001,-0.00057
1761181815024,1.00840,0.24415,0.00004,-0.00055
1761181815026,1.00628,0.20901,0.00006,-0.00053
1761181815027,1.00498,0.20347,0.00008,-0.00051
1761181815028,1.00318,0.28488,0.00010,-0.00049
1761181815029,1.00351,0.12494,0.00011,-0.00047
1761181815036,1.00124,0.37207,0.00015,-0.00045
1761181815037,1.00173,0.27002,0.00017,-0.00043
1761181815038,1.00238,0.21582,0.00020,-0.00041
1761181815039,1.00367,0.17880,0.00022,-0.00040
1761181815040,1.00253,0.17909,0.00023,-0.00039
1761181815042,1.00188,0.05950,0.00026,-0.00037
1761181815043,1.00205,0.09784,0.00028,-0.00037
1761181815044,1.00384,0.10442,0.00031,-0.00036
1761181815045,1.00449,0.21887,0.00034,-0.00034
1761181815038,1.00319,0.34812,0.00038,-0.00033
1761181815039,1.00172,0.28611,0.00040,-0.00031
1761181815040,1.00286,0.26137,0.00043,-0.00030
1761181815041,1.00400,0.27986,0.00045,-0.00029
1761181815042,1.00416,0.04591,0.00048,-0.00027
1761181815044,1.00335,0.22510,0.00050,-0.00026
1761181815045,1.00400,0.19752,0.00053,-0.00024
1761181815046,1.00628,0.27798,0.00055,-0.00023
1761181815047,1.00611,0.14455,0.00057,-0.00022
1761181815055,1.00497,0.18542,0.00059,-0.00021
1761181815056,1.00302,0.17297,0.00060,-0.00021
1761181815057,1.00335,0.19768,0.00061,-0.00020
1761181815058,1.00612,0.09115,0.00062,-0.00019
1761181815059,1.00758,0.17157,0.00062,-0.00018
1761181815061,1.00579,0.24822,0.00063,-0.00016
1761181815062,1.00318,0.29680,0.00062,-0.00014
1761181815063,0.99895,0.42930,0.00062,-0.00013
1761181815064,0.99928,0.25272,0.00062,-0.00012
1761181815057,1.00108,0.14199,0.00064,-0.00011
1761181815058,1.00531,0.17738,0.00064,-0.00009
1761181815059,1.00499,0.21517,0.00065,-0.00008
1761181815060,1.00335,0.21424,0.00064,-0.00007
1761181815061,1.00009,0.13426,0.00064,-0.00007
1761181815063,1.00009,0.12965,0.00063,-0.00006
1761181815064,0.99993,0.06498,0.00062,-0.00004
1761181815065,1.00400,0.23224,0.00061,-0.00003
1761181815066,1.00547,0.27907,0.00060,-0.00003
1761181815074,1.00595,0.11612,0.00058,-0.00003
1761181815075,1.00498,0.16646,0.00056,-0.00003
1761181815076,1.00367,0.08072,0.00052,-0.00003
1761181815077,1.00449,0.06899,0.00050,-0.00003
1761181815078,1.00237,0.21774,0.00047,-0.00003
1761181815080,1.00351,0.71825,0.00044,-0.00003
1761181815081,1.00269,0.43278,0.00040,-0.00004
1761181815082,1.00351,0.06582,0.00038,-0.00005
1761181815083,1.00205,0.23094,0.00037,-0.00007
1761181815094,1.00319,0.20137,0.00035,-0.00008
1761181815095,1.00237,0.09083,0.00033,-0.00010
1761181815096,1.00400,0.26608,0.00032,-0.00011
1761181815097,1.00367,0.12451,0.00030,-0.00013
1761181815098,1.00595,0.14201,0.00029,-0.00014
1761181815100,1.00628,0.10957,0.00027,-0.00016
1761181815101,1.00563,0.12602,0.00026,-0.00016
1761181815102,1.00351,0.13847,0.00024,-0.00016
1761181815103,1.00205,0.16959,0.00023,-0.00017
1761181815101,1.00123,0.47508,0.00022,-0.00019
1761181815102,1.00156,0.37045,0.00022,-0.00021
1761181815103,1.00074,0.19019,0.00021,-0.00022
1761181815104,1.00302,0.43444,0.00021,-0.00023
1761181815105,1.00432,0.26679,0.00019,-0.00024
1761181815107,1.00465,0.10369,0.00017,-0.00025
1761181815108,1.00204,0.10481,0.00016,-0.00027
1761181815109,1.00074,0.40575,0.00016,-0.00028
1761181815110,1.00432,0.13265,0.00016,-0.00029
1761181815102,1.00563,0.24855,0.00015,-0.00031
1761181815103,1.00612,0.23194,0.00014,-0.00032
1761181815104,1.00465,0.21956,0.00014,-0.00034
1761181815105,1.00318,0.34159,0.00014,-0.00035
1761181815106,1.00368,0.25700,0.00013,-0.00036
1761181815108,1.00172,0.24475,0.00012,-0.00037
1761181815109,1.00237,0.09916,0.00010,-0.00038
1761181815110,1.00139,0.18725,0.00009,-0.00039
1761181815111,1.00204,0.12451,0.00008,-0.00039
1761181815114,1.00253,0.15056,0.00006,-0.00039
1761181815115,1.00416,0.25880,0.00005,-0.00040
1761181815116,1.00481,0.48317,0.00004,-0.00041
1761181815117,1.00595,0.39930,0.00004,-0.00041
1761181815118,1.00367,0.44251,0.00004,-0.00041
1761181815120,1.00481,0.32401,0.00003,-0.00041
1761181815121,1.00563,0.28107,0.00002,-0.00040
1761181815122,1.00823,0.07505,0.00001,-0.00039
1761181815123,1.00693,0.09874,-0.00001,-0.00038
1761181815130,1.00595,0.18542,-0.00001,-0.00037
1761181815131,1.00546,0.10933,-0.00002,-0.00035
1761181815132,1.00661,0.14035,-0.00001,-0.00033
1761181815133,1.00645,0.14773,0.00000,-0.00031
1761181815134,1.00433,0.19121,0.00002,-0.00029
1761181815136,1.00400,0.35059,0.00003,-0.00027
1761181815137,1.00465,0.34861,0.00005,-0.00025
1761181815138,1.00546,0.20823,0.00008,-0.00023
1761181815139,1.00270,0.39175,0.00009,-0.00023
1761181815132,1.00270,0.35876,0.00011,-0.00023
1761181815133,1.00449,0.45266,0.00015,-0.00023
1761181815134,1.00677,0.40574,0.00018,-0.00022
1761181815135,1.00579,0.10808,0.00019,-0.00021
1761181815136,1.00563,0.11760,0.00021,-0.00019
1761181815138,1.00563,0.15808,0.00022,-0.00018
1761181815139,1.00726,0.24877,0.00023,-0.00016
1761181815140,1.00401,0.36506,0.00024,-0.00015
1761181815141,1.00302,0.27437,0.00024,-0.00014
1761181815149,0.99977,0.13011,0.00023,-0.00013
1761181815150,1.00091,0.17020,0.00022,-0.00011
1761181815151,1.00091,0.21144,0.00021,-0.00008
1761181815152,1.00254,0.20865,0.00021,-0.00006
1761181815153,1.00302,0.37579,0.00020,-0.00004
1761181815155,1.00367,0.30250,0.00019,-0.00004
1761181815156,1.00286,0.33348,0.00018,-0.00003
1761181815157,1.00335,0.14019,0.00018,-0.00001
1761181815158,1.00384,0.08588,0.00017,0.00000
1761181815151,1.00482,0.10620,0.00016,0.00002
1761181815152,1.00514,0.24646,0.00016,0.00004
1761181815153,1.00481,0.20762,0.00016,0.00005
1761181815154,1.00401,0.19633,0.00016,0.00008
1761181815155,1.00466,0.25572,0.00016,0.00011
1761181815157,1.00417,0.23269,0.00016,0.00013
1761181815158,1.00465,0.32353,0.00015,0.00016
1761181815159,1.00383,0.12567,0.00014,0.00019
1761181815160,1.00612,0.14994,0.00014,0.00021
1761181815168,1.00676,0.16316,0.00013,0.00023
1761181815169,1.00677,0.18520,0.00013,0.00024
1761181815170,1.00367,0.34369,0.00013,0.00025
1761181815171,1.00302,0.22385,0.00013,0.00026
1761181815172,1.00221,0.18596,0.00013,0.00027
1761181815174,1.00335,0.35849,0.00013,0.00027
1761181815175,1.00302,0.42166,0.00014,0.00028
1761181815176,1.00335,0.16309,0.00014,0.00028
1761181815177,1.00351,0.20508,0.00015,0.00029
1761181815170,1.00432,0.32506,0.00015,0.00030
1761181815171,1.00546,0.24111,0.00015,0.00030
1761181815172,1.00514,0.18778,0.00015,0.00030
1761181815173,1.00270,0.13562,0.00017,0.00029
1761181815174,1.00075,0.12378,0.00018,0.00028
1761181815176,1.00042,0.21864,0.00018,0.00028
1761181815177,1.00172,0.25734,0.00017,0.00027
1761181815178,1.00286,0.11636,0.00017,0.00027
1761181815179,1.00221,0.10952,0.00017,0.00027
1761181815187,1.00318,0.21233,0.00016,0.00026
1761181815188,1.00107,0.08660,0.00015,0.00026
1761181815189,1.00286,0.61874,0.00016,0.00024
1761181815190,1.00156,0.16181,0.00015,0.00023
1761181815191,1.00335,0.27766,0.00015,0.00023
1761181815193,1.00400,0.45554,0.00014,0.00022
1761181815194,1.00627,0.19087,0.00013,0.00021
1761181815195,1.00676,0.11773,0.00012,0.00021
1761181815196,1.00530,0.26237,0.00012,0.00018
1761181815205,1.00498,0.34781,0.00012,0.00016
1761181815206,1.00482,0.33488,0.00012,0.00013
1761181815207,1.00449,0.29978,0.00012,0.00009
1761181815208,1.00302,0.16013,0.00012,0.00006
1761181815209,1.00335,0.07746,0.00012,0.00003
1761181815211,1.00172,0.38091,0.00012,-0.00000
1761181815212,1.00286,0.26137,0.00013,-0.00003
1761181815213,1.00090,0.17297,0.00013,-0.00005
1761181815214,1.00204,0.10770,0.00013,-0.00008
1761181815208,1.00172,0.13822,0.00012,-0.00010
1761181815209,1.00286,0.27031,0.00012,-0.00012
1761181815210,1.00318,0.30188,0.00011,-0.00013
1761181815211,1.00302,0.17762,0.00011,-0.00014
1761181815212,1.00319,0.17442,0.00011,-0.00016
1761181815214,1.00335,0.26347,0.00012,-0.00018
1761181815215,1.00270,0.35063,0.00012,-0.00020
1761181815216,1.00367,0.27004,0.00013,-0.00022
1761181815217,1.00449,0.13736,0.00013,-0.00023
1761181815223,1.00498,0.13716,0.00012,-0.00025
1761181815224,1.00432,0.25222,0.00011,-0.00027
1761181815225,1.00302,0.19851,0.00011,-0.00029
1761181815226,1.00416,0.31803,0.00010,-0.00030
1761181815227,1.00498,0.35063,0.00009,-0.00031
1761181815229,1.00514,0.38831,0.00009,-0.00032
1761181815230,1.00530,0.35669,0.00008,-0.00033
1761181815231,1.00465,0.09611,0.00008,-0.00035
1761181815232,1.00579,0.40001,0.00009,-0.00036
1761181815226,1.00416,0.29037,0.00008,-0.00036
1761181815227,1.00335,0.05438,0.00007,-0.00036
1761181815228,1.00172,0.09296,0.00007,-0.00037
1761181815229,1.00351,0.33940,0.00007,-0.00037
1761181815230,1.00384,0.32297,0.00008,-0.00037
1761181815232,1.00465,0.39850,0.00009,-0.00038
1761181815233,1.00384,0.19821,0.00009,-0.00038
1761181815234,1.00546,0.28980,0.00010,-0.00039
1761181815235,1.00725,0.31257,0.00011,-0.00038
1761181815243,1.00677,0.42964,0.00012,-0.00038
1761181815244,1.00465,0.25627,0.00013,-0.00037
1761181815245,1.00514,0.26302,0.00013,-0.00036
1761181815246,1.00432,0.11481,0.00014,-0.00035
1761181815247,1.00319,0.19346,0.00015,-0.00035
1761181815249,1.00205,0.57403,0.00017,-0.00033
1761181815250,1.00302,0.45972,0.00019,-0.00032
1761181815251,1.00530,0.21915,0.00020,-0.00031
1761181815252,1.00351,0.47742,0.00022,-0.00030
1761181815261,1.00270,0.49943,0.00023,-0.00030
1761181815262,1.00188,0.23979,0.00024,-0.00030
1761181815263,1.00091,0.21082,0.00023,-0.00029
1761181815264,1.00090,0.25383,0.00023,-0.00028
1761181815265,1.00123,0.35448,0.00023,-0.00026
1761181815267,1.00400,0.43471,0.00022,-0.00024
1761181815268,1.00579,0.40522,0.00022,-0.00022
1761181815269,1.00742,0.02227,0.00022,-0.00021
1761181815270,1.00563,0.22844,0.00020,-0.00018
1761181815263,1.00449,0.33452,0.00020,-0.00016
1761181815264,1.00335,0.06366,0.00018,-0.00014
1761181815265,1.00514,0.16187,0.00018,-0.00013
1761181815266,1.00579,0.16715,0.00017,-0.00011
1761181815267,1.00611,0.33633,0.00017,-0.00010
1761181815269,1.00595,0.51556,0.00017,-0.00008
1761181815270,1.00481,0.36617,0.00018,-0.00006
1761181815271,1.00514,0.14547,0.00018,-0.00004
1761181815272,1.00417,0.26566,0.00019,-0.00002
1761181815265,1.00596,0.29017,0.00020,0.00001
1761181815266,1.00400,0.18738,0.00020,0.00003
1761181815267,1.00367,0.09408,0.00020,0.00006
1761181815268,1.00091,0.32054,0.00020,0.00010
1761181815269,1.00075,0.21978,0.00020,0.00013
1761181815271,1.00075,0.17843,0.00020,0.00016
1761181815272,1.00384,0.10413,0.00020,0.00018
1761181815273,1.00481,0.22394,0.00020,0.00020
1761181815274,1.00530,0.16313,0.00021,0.00022
1761181815280,1.00514,0.18726,0.00021,0.00024
1761181815281,1.00432,0.22993,0.00020,0.00026
1761181815282,1.00465,0.20462,0.00020,0.00028
1761181815283,1.00237,0.45029,0.00019,0.00030
1761181815284,1.00367,0.13834,0.00020,0.00031
1761181815286,1.00612,0.34133,0.00020,0.00033
1761181815287,1.00596,0.13286,0.00020,0.00036
1761181815288,1.00563,0.25418,0.00020,0.00037
1761181815289,1.00270,0.21879,0.00019,0.00038
1761181815302,1.00432,0.08464,0.00018,0.00039
1761181815303,1.00335,0.09918,0.00016,0.00041
1761181815304,1.00335,0.25880,0.00015,0.00042
1761181815305,1.00221,0.03586,0.00013,0.00043
1761181815306,1.00449,0.21431,0.00012,0.00044
1761181815308,1.00367,0.28625,0.00010,0.00044
1761181815309,1.00530,0.15371,0.00008,0.00044
1761181815310,1.00400,0.16897,0.00006,0.00043
1761181815311,1.00579,0.17263,0.00005,0.00042
1761181815304,1.00449,0.11915,0.00003,0.00041
1761181815305,1.00351,0.37563,0.00002,0.00039
1761181815306,1.00383,0.36107,0.00000,0.00039
1761181815307,1.00383,0.16595,-0.00000,0.00038
1761181815308,1.00318,0.16181,-0.00001,0.00037
1761181815310,1.00205,0.21572,-0.00001,0.00035
1761181815311,1.00123,0.10611,-0.00001,0.00033
1761181815312,1.00237,0.09319,-0.00001,0.00030
1761181815313,1.00091,0.11941,-0.00001,0.00028
1761181815304,1.00025,0.25608,-0.00001,0.00025
1761181815305,1.00074,0.13168,-0.00000,0.00023
1761181815306,1.00368,0.06681,-0.00000,0.00020
1761181815307,1.00546,0.16325,0.00000,0.00017
1761181815308,1.00400,0.18415,0.00001,0.00015
1761181815310,1.00253,0.38947,0.00002,0.00012
1761181815311,1.00319,0.08378,0.00002,0.00009
1761181815312,1.00352,0.15862,0.00001,0.00006
1761181815313,1.00466,0.41635,0.00000,0.00003
1761181815318,1.00466,0.35664,-0.00002,-0.00000
1761181815319,1.00433,0.12762,-0.00004,-0.00004
1761181815320,1.00238,0.16654,-0.00005,-0.00006
1761181815321,1.00140,0.26089,-0.00005,-0.00008
1761181815322,1.00221,0.29279,-0.00006,-0.00010
1761181815324,1.00204,0.32857,-0.00006,-0.00012
1761181815325,1.00237,0.24190,-0.00006,-0.00015
1761181815326,1.00335,0.13448,-0.00008,-0.00018
1761181815327,1.00400,0.18806,-0.00009,-0.00020
1761181815340,1.00449,0.26089,-0.00010,-0.00022
1761181815341,1.00416,0.14879,-0.00011,-0.00024
1761181815342,1.00465,0.16705,-0.00011,-0.00025
1761181815343,1.00384,0.27886,-0.00012,-0.00028
1761181815344,1.00221,0.16328,-0.00013,-0.00030
1761181815346,1.00205,0.31752,-0.00014,-0.00032
1761181815347,1.00253,0.55888,-0.00014,-0.00034
1761181815348,1.00286,0.55978,-0.00013,-0.00036
1761181815349,1.00270,0.44461,-0.00015,-0.00037
1761181815343,1.00042,0.26663,-0.00016,-0.00038
1761181815344,1.00123,0.10634,-0.00016,-0.00038
1761181815345,1.00221,0.07843,-0.00015,-0.00040
1761181815346,1.00481,0.07300,-0.00015,-0.00041
1761181815347,1.00432,0.32566,-0.00014,-0.00042
1761181815349,1.00335,0.14046,-0.00015,-0.00043
1761181815350,1.00449,0.13335,-0.00015,-0.00044
1761181815351,1.00579,0.28678,-0.00015,-0.00045
1761181815352,1.00676,0.09521,-0.00016,-0.00046
1761181815357,1.00465,0.09031,-0.00015,-0.00046
1761181815358,1.00595,0.19923,-0.00015,-0.00047
1761181815359,1.00530,0.17831,-0.00015,-0.00046
1761181815360,1.00628,0.19021,-0.00014,-0.00045
1761181815361,1.00612,0.15245,-0.00013,-0.00044
1761181815363,1.00758,0.29100,-0.00012,-0.00041
1761181815364,1.00807,0.35391,-0.00011,-0.00040
1761181815365,1.00644,0.39789,-0.00009,-0.00039
1761181815366,1.00498,0.10260,-0.00008,-0.00038
1761181815377,1.00498,0.29372,-0.00006,-0.00037
1761181815378,1.00384,0.37100,-0.00004,-0.00037
1761181815379,1.00449,0.10793,-0.00002,-0.00035
1761181815380,1.00449,0.04175,-0.00000,-0.00034
1761181815381,1.00644,0.11404,0.00001,-0.00033
1761181815383,1.00530,0.10309,0.00002,-0.00032
1761181815384,1.00286,0.09786,0.00003,-0.00030
1761181815385,1.00204,0.14593,0.00004,-0.00028
1761181815386,1.00237,0.11307,0.00006,-0.00026
1761181815379,1.00318,0.23080,0.00007,-0.00024
1761181815380,1.00270,0.13144,0.00008,-0.00022
1761181815381,1.00383,0.48547,0.00011,-0.00020
1761181815382,1.00432,0.24053,0.00012,-0.00019
1761181815383,1.00448,0.18579,0.00014,-0.00017
1761181815385,1.00270,0.28002,0.00016,-0.00016
1761181815386,1.00546,0.47023,0.00017,-0.00016
1761181815387,1.00742,0.35923,0.00020,-0.00015
1761181815388,1.00823,0.24811,0.00022,-0.00014
1761181815393,1.00579,0.27874,0.00025,-0.00013
1761181815394,1.00270,0.18982,0.00026,-0.00013
1761181815395,1.00319,0.22024,0.00027,-0.00012
1761181815396,1.00514,0.12395,0.00028,-0.00012
1761181815397,1.00709,0.14691,0.00030,-0.00011
1761181815399,1.00644,0.20190,0.00031,-0.00010
1761181815400,1.00416,0.14093,0.00033,-0.00009
1761181815401,1.00319,0.30550,0.00034,-0.00008
1761181815402,1.00449,0.19983,0.00035,-0.00006
1761181815395,1.00384,0.35913,0.00035,-0.00006
1761181815396,1.00384,0.24088,0.00036,-0.00005
1761181815397,1.00189,0.26187,0.00038,-0.00005
1761181815398,1.00156,0.16899,0.00040,-0.00005
1761181815399,1.00074,0.11973,0.00041,-0.00005
1761181815401,1.00123,0.24125,0.00042,-0.00004
1761181815402,1.00156,0.18588,0.00044,-0.00002
1761181815403,1.00303,0.30130,0.00044,-0.00001
1761181815404,1.00352,0.17916,0.00045,-0.00001
1761181815415,1.00271,0.33307,0.00045,-0.00003
1761181815416,1.00157,0.16313,0.00045,-0.00005
1761181815417,1.00124,0.29418,0.00045,-0.00006
1761181815418,1.00286,0.01992,0.00043,-0.00008
1761181815419,1.00204,0.22142,0.00042,-0.00009
1761181815421,1.00139,0.18687,0.00040,-0.00010
1761181815422,0.99960,0.19643,0.00038,-0.00010
1761181815423,1.00156,0.20442,0.00037,-0.00012
1761181815424,1.00156,0.52140,0.00034,-0.00013
1761181815419,1.00172,0.33415,0.00032,-0.00014
1761181815420,1.00139,0.38359,0.00031,-0.00016
1761181815421,1.00253,0.03832,0.00030,-0.00018
1761181815422,1.00335,0.08962,0.00028,-0.00020
1761181815423,1.00221,0.31201,0.00026,-0.00021
1761181815425,1.00286,0.23397,0.00024,-0.00023
1761181815426,1.00286,0.08560,0.00022,-0.00025
1761181815427,1.00400,0.38964,0.00020,-0.00027
1761181815428,1.00156,0.17249,0.00018,-0.00030
1761181815432,1.00092,0.29037,0.00016,-0.00030
1761181815433,1.00059,0.10516,0.00015,-0.00031
1761181815434,1.00092,0.16493,0.00014,-0.00032
1761181815435,1.00286,0.09874,0.00014,-0.00033
1761181815436,1.00156,0.19355,0.00013,-0.00034
1761181815438,1.00319,0.36145,0.00012,-0.00034
1761181815439,1.00221,0.22633,0.00012,-0.00035
1761181815440,1.00368,0.15802,0.00011,-0.00036
1761181815441,1.00336,0.20289,0.00010,-0.00036
1761181815436,1.00255,0.11716,0.00010,-0.00037
1761181815437,1.00222,0.13789,0.00010,-0.00038
1761181815438,1.00254,0.24247,0.00010,-0.00039
1761181815439,1.00351,0.24690,0.00011,-0.00041
1761181815440,1.00367,0.31163,0.00011,-0.00042
1761181815442,1.00253,0.24722,0.00011,-0.00043
1761181815443,1.00302,0.47972,0.00011,-0.00044
1761181815444,1.00318,0.30334,0.00011,-0.00045
1761181815445,1.00367,0.22086,0.00010,-0.00046
1761181815451,1.00237,0.13064,0.00010,-0.00046
1761181815452,1.00318,0.08974,0.00010,-0.00045
1761181815453,1.00449,0.17509,0.00010,-0.00044
1761181815454,1.00547,0.17409,0.00009,-0.00042
1761181815455,1.00628,0.01986,0.00008,-0.00041
1761181815457,1.00596,0.49099,0.00007,-0.00040
1761181815458,1.00595,0.38177,0.00006,-0.00040
1761181815459,1.00628,0.25925,0.00006,-0.00040
1761181815460,1.00758,0.26441,0.00005,-0.00040
1761181815469,1.00660,0.30313,0.00004,-0.00040
1761181815470,1.00497,0.07978,0.00002,-0.00041
1761181815471,1.00302,0.14843,0.00002,-0.00041
1761181815472,1.00367,0.05797,0.00001,-0.00041
1761181815473,1.00384,0.07157,0.00001,-0.00041
1761181815475,1.00384,0.23470,0.00000,-0.00040
1761181815476,1.00433,0.20324,0.00000,-0.00038
1761181815477,1.00367,0.14036,0.00001,-0.00036
1761181815478,1.00253,0.24024,0.00000,-0.00035
1761181815470,1.00302,0.20147,-0.00000,-0.00033
1761181815471,1.00400,0.59335,0.00001,-0.00032
1761181815472,1.00644,0.15120,0.00001,-0.00030
1761181815473,1.00661,0.06217,0.00000,-0.00029
1761181815474,1.00644,0.34369,-0.00000,-0.00027
1761181815476,1.00335,0.15624,-0.00001,-0.00027
1761181815477,1.00400,0.35864,-0.00001,-0.00027
1761181815478,1.00481,0.22257,-0.00001,-0.00026
1761181815479,1.00579,0.16414,-0.00002,-0.00025
1761181815473,1.00481,0.19989,-0.00003,-0.00025
1761181815474,1.00253,0.20303,-0.00003,-0.00024
1761181815475,1.00237,0.12354,-0.00004,-0.00023
1761181815476,1.00009,0.15624,-0.00004,-0.00022
1761181815477,1.00107,0.14814,-0.00004,-0.00021
1761181815479,1.00139,0.17969,-0.00004,-0.00021
1761181815480,1.00481,0.30054,-0.00004,-0.00020
1761181815481,1.00481,0.20574,-0.00004,-0.00019
1761181815482,1.00384,0.28362,-0.00004,-0.00018
1761181815487,1.00253,0.19990,-0.00004,-0.00016
1761181815488,1.00156,0.12220,-0.00003,-0.00014
1761181815489,1.00302,0.15513,-0.00002,-0.00012
1761181815490,1.00286,0.16112,-0.00002,-0.00010
1761181815491,1.00351,0.10028,-0.00001,-0.00008
1761181815493,1.00205,0.16359,0.00000,-0.00007
1761181815494,1.00059,0.23155,0.00001,-0.00007
1761181815495,1.00026,0.41881,0.00001,-0.00007
1761181815496,1.00368,0.27534,-0.00001,-0.00006
1761181815510,1.00400,0.19072,-0.00002,-0.00006
1761181815511,1.00253,0.11510,-0.00003,-0.00007
1761181815512,1.00091,0.29727,-0.00005,-0.00007
1761181815513,1.00221,0.27072,-0.00006,-0.00007
1761181815514,1.00481,0.22457,-0.00008,-0.00007
1761181815516,1.00351,0.02227,-0.00009,-0.00008
1761181815517,1.00335,0.12010,-0.00010,-0.00008
1761181815518,1.00139,0.28995,-0.00011,-0.00008
1761181815519,1.00188,0.16930,-0.00011,-0.00009
1761181815511,1.00042,0.25572,-0.00012,-0.00010
1761181815512,1.00173,0.42899,-0.00014,-0.00012
1761181815513,1.00075,0.14980,-0.00014,-0.00014
1761181815514,1.00109,0.11372,-0.00015,-0.00015
1761181815515,1.00174,0.26259,-0.00016,-0.00015
1761181815517,1.00386,0.30528,-0.00016,-0.00016
1761181815518,1.00369,0.21089,-0.00017,-0.00018
1761181815519,1.00287,0.08072,-0.00018,-0.00019
1761181815520,1.00172,0.27541,-0.00018,-0.00021
1761181815525,1.00318,0.17974,-0.00018,-0.00022
1761181815526,1.00514,0.14372,-0.00018,-0.00023
1761181815527,1.00416,0.19405,-0.00017,-0.00025
1761181815528,1.00416,0.31779,-0.00015,-0.00026
1761181815529,1.00140,0.20279,-0.00013,-0.00028
1761181815531,1.00271,0.34501,-0.00011,-0.00031
1761181815532,1.00156,0.43398,-0.00009,-0.00033
1761181815533,1.00237,0.12197,-0.00007,-0.00035
1761181815534,1.00237,0.04264,-0.00005,-0.00037
1761181815526,1.00302,0.15711,-0.00003,-0.00039
1761181815527,1.00530,0.06026,-0.00000,-0.00041
1761181815528,1.00449,0.07759,0.00002,-0.00042
1761181815529,1.00335,0.24172,0.00003,-0.00043
1761181815530,1.00156,0.30207,0.00005,-0.00043
1761181815532,1.00124,0.38125,0.00006,-0.00042
1761181815533,1.00270,0.16145,0.00006,-0.00041
1761181815534,1.00188,0.31718,0.00007,-0.00041
1761181815535,1.00270,0.07769,0.00007,-0.00040
1761181815546,1.00302,0.20193,0.00008,-0.00040
1761181815547,1.00465,0.21763,0.00009,-0.00039
1761181815548,1.00547,0.06264,0.00010,-0.00039
1761181815549,1.00531,0.26377,0.00011,-0.00040
1761181815550,1.00433,0.45345,0.00013,-0.00041
1761181815552,1.00254,0.12304,0.00014,-0.00043
1761181815553,1.00140,0.13144,0.00015,-0.00043
1761181815554,1.00107,0.09260,0.00015,-0.00044
1761181815555,1.00237,0.20994,0.00015,-0.00045
1761181815564,1.00172,0.24480,0.00016,-0.00046
1761181815565,1.00156,0.14535,0.00016,-0.00046
1761181815566,1.00253,0.25694,0.00017,-0.00046
1761181815567,1.00319,0.33249,0.00018,-0.00045
1761181815568,1.00432,0.14555,0.00018,-0.00044
1761181815570,1.00269,0.09326,0.00018,-0.00044
1761181815571,1.00351,0.15087,0.00018,-0.00043
1761181815572,1.00172,0.07211,0.00017,-0.00043
1761181815573,1.00204,0.08665,0.00017,-0.00043
1761181815564,1.00156,0.14687,0.00017,-0.00043
1761181815565,1.00335,0.15668,0.00017,-0.00042
1761181815566,1.00253,0.18283,0.00017,-0.00042
1761181815567,1.00205,0.43763,0.00017,-0.00041
1761181815568,1.00270,0.28547,0.00018,-0.00041
1761181815570,1.00401,0.32216,0.00017,-0.00042
1761181815571,1.00596,0.31390,0.00017,-0.00043
1761181815572,1.00449,0.05133,0.00016,-0.00045
1761181815573,1.00611,0.18019,0.00015,-0.00047
1761181815567,1.00725,0.06472,0.00015,-0.00049
1761181815568,1.00856,0.06432,0.00014,-0.00050
